trace,run,timestamp_s,fps,gpu_util_percent
native_mb_02min,1,0.0,0.0,26.0
native_mb_02min,1,0.001729,50.0,42.0
native_mb_02min,1,1.0233970000000001,29.0,4.0
native_mb_02min,1,2.0287640000000002,36.0,13.0
native_mb_02min,1,3.0377370000000004,59.0,53.0
native_mb_02min,1,4.049468,60.0,55.0
native_mb_02min,1,5.057712,60.0,55.0
native_mb_02min,1,6.069916,60.0,54.0
native_mb_02min,1,7.0812100000000004,60.0,54.0
native_mb_02min,1,8.088447,60.0,53.0
native_mb_02min,1,9.098495,59.0,53.0
native_mb_02min,1,10.107734,60.0,53.0
native_mb_02min,1,11.110839,59.0,53.0
native_mb_02min,1,12.117280000000001,60.0,53.0
native_mb_02min,1,13.122256,60.0,53.0
native_mb_02min,1,14.128710000000002,59.0,54.0
native_mb_02min,1,15.135250000000001,60.0,53.0
native_mb_02min,1,16.142846000000002,60.0,53.0
native_mb_02min,1,17.149089,60.0,53.0
native_mb_02min,1,18.159361,59.0,53.0
native_mb_02min,1,19.168802,60.0,53.0
native_mb_02min,1,20.175748000000002,59.0,53.0
native_mb_02min,1,21.178424,60.0,53.0
native_mb_02min,1,22.186437,60.0,53.0
native_mb_02min,1,23.193496,59.0,53.0
native_mb_02min,1,24.197749,60.0,53.0
native_mb_02min,1,25.205981,60.0,53.0
native_mb_02min,1,26.209201,59.0,54.0
native_mb_02min,1,27.216509000000002,60.0,54.0
native_mb_02min,1,28.223538,60.0,54.0
native_mb_02min,1,29.229332000000003,59.0,53.0
native_mb_02min,1,30.233610000000002,60.0,54.0
native_mb_02min,1,31.237416000000003,59.0,53.0
native_mb_02min,1,32.244059,60.0,53.0
native_mb_02min,1,33.251021,60.0,53.0
native_mb_02min,1,34.261757,60.0,53.0
native_mb_02min,1,35.269742,59.0,53.0
native_mb_02min,1,36.276,60.0,54.0
native_mb_02min,1,37.278505,59.0,53.0
native_mb_02min,1,38.284837,60.0,54.0
native_mb_02min,1,39.291743000000004,60.0,53.0
native_mb_02min,1,40.297804,58.0,52.0
native_mb_02min,1,41.302887000000005,60.0,53.0
native_mb_02min,1,42.308097000000004,59.0,53.0
native_mb_02min,1,43.311564000000004,60.0,53.0
native_mb_02min,1,44.313969,60.0,53.0
native_mb_02min,1,45.321941,59.0,53.0
native_mb_02min,1,46.332082,60.0,47.0
native_mb_02min,1,47.336789,59.0,42.0
native_mb_02min,1,48.339033,58.0,37.0
native_mb_02min,1,49.346916,60.0,39.0
native_mb_02min,1,50.352506000000005,58.0,38.0
native_mb_02min,1,51.361304000000004,60.0,45.0
native_mb_02min,1,52.370393,60.0,50.0
native_mb_02min,1,53.375216,60.0,43.0
native_mb_02min,1,54.384438,59.0,45.0
native_mb_02min,1,55.387826000000004,60.0,46.0
native_mb_02min,1,56.395105,60.0,63.0
native_mb_02min,1,57.402787000000004,59.0,64.0
native_mb_02min,1,58.407042000000004,60.0,56.0
native_mb_02min,1,59.416940000000004,60.0,49.0
native_mb_02min,1,60.421811000000005,59.0,49.0
native_mb_02min,1,61.431360000000005,60.0,57.0
native_mb_02min,1,62.433682000000005,60.0,53.0
native_mb_02min,1,63.439872,59.0,49.0
native_mb_02min,1,64.44831500000001,60.0,47.0
native_mb_02min,1,65.455659,59.0,42.0
native_mb_02min,1,66.46042800000001,60.0,43.0
native_mb_02min,1,67.467479,60.0,45.0
native_mb_02min,1,68.47572100000001,60.0,42.0
native_mb_02min,1,69.483,59.0,41.0
native_mb_02min,1,70.491712,60.0,48.0
native_mb_02min,1,71.501164,60.0,48.0
native_mb_02min,1,72.508729,59.0,42.0
native_mb_02min,1,73.512319,60.0,48.0
native_mb_02min,1,74.51952800000001,60.0,52.0
native_mb_02min,1,75.527438,60.0,45.0
native_mb_02min,1,76.536643,59.0,45.0
native_mb_02min,1,77.54177200000001,60.0,44.0
native_mb_02min,1,78.547554,60.0,40.0
native_mb_02min,1,79.556977,60.0,39.0
native_mb_02min,1,80.566618,59.0,54.0
native_mb_02min,1,81.57695600000001,60.0,52.0
native_mb_02min,1,82.58302400000001,60.0,42.0
native_mb_02min,1,83.59262000000001,60.0,51.0
native_mb_02min,1,84.60231300000001,60.0,51.0
native_mb_02min,1,85.61070500000001,60.0,52.0
native_mb_02min,1,86.623813,60.0,51.0
native_mb_02min,1,87.63382800000001,59.0,44.0
native_mb_02min,1,88.639758,60.0,42.0
native_mb_02min,1,89.64870300000001,60.0,48.0
native_mb_02min,1,90.656636,59.0,47.0
native_mb_02min,1,91.667316,60.0,47.0
native_mb_02min,1,92.674968,60.0,50.0
native_mb_02min,1,93.684278,59.0,53.0
native_mb_02min,1,94.68755200000001,60.0,48.0
native_mb_02min,1,95.695958,60.0,43.0
native_mb_02min,1,96.70128000000001,59.0,49.0
native_mb_02min,1,97.70528900000001,60.0,52.0
native_mb_02min,1,98.712574,60.0,51.0
native_mb_02min,1,99.720161,60.0,51.0
native_mb_02min,1,100.727293,59.0,56.0
native_mb_02min,1,101.73742,60.0,50.0
native_mb_02min,1,102.74714100000001,60.0,47.0
native_mb_02min,1,103.75473500000001,59.0,43.0
native_mb_02min,1,104.75838800000001,60.0,44.0
native_mb_02min,1,105.76543500000001,60.0,49.0
native_mb_02min,1,106.77270100000001,59.0,51.0
native_mb_02min,1,107.77871200000001,60.0,48.0
native_mb_02min,1,108.78624500000001,60.0,46.0
native_mb_02min,1,109.793108,60.0,47.0
native_mb_02min,1,110.80047300000001,59.0,45.0
native_mb_02min,1,111.806514,60.0,55.0
native_mb_02min,1,112.81007600000001,60.0,50.0
native_mb_02min,1,113.81779800000001,59.0,52.0
native_mb_02min,1,114.82929,60.0,62.0
native_mb_02min,1,115.83957600000001,60.0,52.0
native_mb_02min,1,116.847577,60.0,45.0
native_mb_02min,1,117.853699,60.0,43.0
native_mb_02min,1,118.86567000000001,60.0,44.0
native_mb_02min,2,0.0,0.0,33.0
native_mb_02min,2,0.00046100000000000004,58.0,38.0
native_mb_02min,2,1.012786,30.0,4.0
native_mb_02min,2,2.023832,29.0,4.0
native_mb_02min,2,3.029999,10.0,0.0
native_mb_02min,2,4.036611000000001,59.0,47.0
native_mb_02min,2,5.044696,60.0,55.0
native_mb_02min,2,6.05304,60.0,54.0
native_mb_02min,2,7.063313000000001,59.0,55.0
native_mb_02min,2,8.06869,60.0,54.0
native_mb_02min,2,9.077971,60.0,55.0
native_mb_02min,2,10.084285000000001,60.0,55.0
native_mb_02min,2,11.091136,59.0,55.0
native_mb_02min,2,12.100008,60.0,54.0
native_mb_02min,2,13.107397,60.0,54.0
native_mb_02min,2,14.113348,59.0,54.0
native_mb_02min,2,15.118014,60.0,54.0
native_mb_02min,2,16.127667000000002,60.0,54.0
native_mb_02min,2,17.134223000000002,60.0,54.0
native_mb_02min,2,18.143393,59.0,54.0
native_mb_02min,2,19.151494,56.0,51.0
native_mb_02min,2,20.158484,59.0,51.0
native_mb_02min,2,21.165385,60.0,49.0
native_mb_02min,2,22.173069,59.0,48.0
native_mb_02min,2,23.182392,60.0,40.0
native_mb_02min,2,24.189279000000003,60.0,51.0
native_mb_02min,2,25.196287,59.0,43.0
native_mb_02min,2,26.202105000000003,60.0,40.0
native_mb_02min,2,27.211423000000003,60.0,43.0
native_mb_02min,2,28.220114000000002,60.0,51.0
native_mb_02min,2,29.227157000000002,60.0,58.0
native_mb_02min,2,30.242419,59.0,59.0
native_mb_02min,2,31.245741000000002,60.0,56.0
native_mb_02min,2,32.254768,60.0,59.0
native_mb_02min,2,33.261778,60.0,52.0
native_mb_02min,2,34.268221000000004,59.0,47.0
native_mb_02min,2,35.274793,60.0,42.0
native_mb_02min,2,36.281258,60.0,42.0
native_mb_02min,2,37.29029,59.0,57.0
native_mb_02min,2,38.29706,60.0,53.0
native_mb_02min,2,39.308152,60.0,56.0
native_mb_02min,2,40.316321,60.0,51.0
native_mb_02min,2,41.323185,60.0,54.0
native_mb_02min,2,42.329721,59.0,54.0
native_mb_02min,2,43.339834,60.0,50.0
native_mb_02min,2,44.349722,60.0,52.0
native_mb_02min,2,45.357229000000004,60.0,53.0
native_mb_02min,2,46.368572,60.0,54.0
native_mb_02min,2,47.379004,60.0,54.0
native_mb_02min,2,48.388233,59.0,53.0
native_mb_02min,2,49.396643000000005,60.0,54.0
native_mb_02min,2,50.399802,60.0,54.0
native_mb_02min,2,51.41046600000001,60.0,53.0
native_mb_02min,2,52.41861900000001,60.0,52.0
native_mb_02min,2,53.432366,60.0,53.0
native_mb_02min,2,54.441504,60.0,53.0
native_mb_02min,2,55.452471,60.0,54.0
native_mb_02min,2,56.465828,60.0,53.0
native_mb_02min,2,57.4742,60.0,53.0
native_mb_02min,2,58.488953,59.0,52.0
native_mb_02min,2,59.500434000000006,60.0,53.0
native_mb_02min,2,60.512109,59.0,52.0
native_mb_02min,2,61.522547,60.0,52.0
native_mb_02min,2,62.533577,60.0,60.0
native_mb_02min,2,63.543183000000006,60.0,57.0
native_mb_02min,2,64.55046800000001,60.0,50.0
native_mb_02min,2,65.558823,59.0,52.0
native_mb_02min,2,66.567887,60.0,63.0
native_mb_02min,2,67.577841,60.0,49.0
native_mb_02min,2,68.581259,59.0,47.0
native_mb_02min,2,69.587286,60.0,45.0
native_mb_02min,2,70.597255,60.0,45.0
native_mb_02min,2,71.60537000000001,60.0,43.0
native_mb_02min,2,72.608338,59.0,54.0
native_mb_02min,2,73.61556800000001,60.0,51.0
native_mb_02min,2,74.624229,60.0,49.0
native_mb_02min,2,75.631386,60.0,55.0
native_mb_02min,2,76.641216,59.0,54.0
native_mb_02min,2,77.649405,60.0,49.0
native_mb_02min,2,78.65840800000001,60.0,49.0
native_mb_02min,2,79.66566300000001,60.0,48.0
native_mb_02min,2,80.67317,59.0,48.0
native_mb_02min,2,81.68346000000001,60.0,47.0
native_mb_02min,2,82.69085000000001,60.0,48.0
native_mb_02min,2,83.695323,60.0,48.0
native_mb_02min,2,84.70470800000001,59.0,47.0
native_mb_02min,2,85.714291,60.0,47.0
native_mb_02min,2,86.72396,60.0,46.0
native_mb_02min,2,87.73140000000001,60.0,47.0
native_mb_02min,2,88.73653900000001,59.0,48.0
native_mb_02min,2,89.74684,60.0,48.0
native_mb_02min,2,90.754424,59.0,48.0
native_mb_02min,2,91.75732400000001,60.0,48.0
native_mb_02min,2,92.766053,60.0,49.0
native_mb_02min,2,93.77091,59.0,48.0
native_mb_02min,2,94.775452,60.0,48.0
native_mb_02min,2,95.78592800000001,60.0,48.0
native_mb_02min,2,96.788792,59.0,48.0
native_mb_02min,2,97.79750100000001,60.0,49.0
native_mb_02min,2,98.805092,60.0,48.0
native_mb_02min,2,99.81354900000001,60.0,49.0
native_mb_02min,2,100.82113600000001,60.0,48.0
native_mb_02min,2,101.83103100000001,59.0,49.0
native_mb_02min,2,102.841104,60.0,48.0
native_mb_02min,2,103.848478,60.0,48.0
native_mb_02min,2,104.85393,60.0,48.0
native_mb_02min,2,105.863669,60.0,49.0
native_mb_02min,2,106.87484500000001,59.0,49.0
native_mb_02min,2,107.88448600000001,60.0,48.0
native_mb_02min,2,108.89294000000001,59.0,49.0
native_mb_02min,2,109.89592900000001,60.0,49.0
native_mb_02min,2,110.90490500000001,60.0,49.0
native_mb_02min,2,111.913549,60.0,49.0
native_mb_02min,2,112.92130200000001,60.0,49.0
native_mb_02min,2,113.931657,60.0,49.0
native_mb_02min,2,114.94022500000001,59.0,49.0
native_mb_02min,2,115.94963000000001,60.0,49.0
native_mb_02min,2,116.957678,60.0,49.0
native_mb_02min,2,117.96361200000001,59.0,49.0
native_mb_02min,2,118.969524,60.0,49.0
native_mb_02min,2,119.979303,60.0,49.0
native_mb_02min,3,0.0,0.0,44.0
native_mb_02min,3,0.000657,50.0,40.0
native_mb_02min,3,1.018238,29.0,5.0
native_mb_02min,3,2.030182,48.0,42.0
native_mb_02min,3,3.0455180000000004,60.0,55.0
native_mb_02min,3,4.055536,60.0,53.0
native_mb_02min,3,5.0645370000000005,59.0,55.0
native_mb_02min,3,6.074774000000001,60.0,67.0
native_mb_02min,3,7.081663000000001,60.0,64.0
native_mb_02min,3,8.089245,60.0,68.0
native_mb_02min,3,9.098689,59.0,61.0
native_mb_02min,3,10.106008000000001,60.0,68.0
native_mb_02min,3,11.115321000000002,60.0,66.0
native_mb_02min,3,12.122344,60.0,75.0
native_mb_02min,3,13.131718000000001,59.0,75.0
native_mb_02min,3,14.138108,60.0,51.0
native_mb_02min,3,15.145513000000001,60.0,43.0
native_mb_02min,3,16.148699,59.0,46.0
native_mb_02min,3,17.155724,60.0,45.0
native_mb_02min,3,18.164991,60.0,46.0
native_mb_02min,3,19.170289,60.0,45.0
native_mb_02min,3,20.180006000000002,60.0,43.0
native_mb_02min,3,21.193961,59.0,50.0
native_mb_02min,3,22.201135,60.0,53.0
native_mb_02min,3,23.211237,60.0,48.0
native_mb_02min,3,24.218281,60.0,46.0
native_mb_02min,3,25.227738000000002,60.0,46.0
native_mb_02min,3,26.23347,60.0,46.0
native_mb_02min,3,27.246105,60.0,46.0
native_mb_02min,3,28.260114,59.0,52.0
native_mb_02min,3,29.268562000000003,60.0,54.0
native_mb_02min,3,30.275163000000003,60.0,55.0
native_mb_02min,3,31.282221000000003,59.0,56.0
native_mb_02min,3,32.289752,60.0,52.0
native_mb_02min,3,33.296746,60.0,52.0
native_mb_02min,3,34.302011,60.0,51.0
native_mb_02min,3,35.311493,60.0,46.0
native_mb_02min,3,36.323832,60.0,46.0
native_mb_02min,3,37.336346,60.0,46.0
native_mb_02min,3,38.345690000000005,59.0,46.0
native_mb_02min,3,39.355197000000004,60.0,46.0
native_mb_02min,3,40.36518,60.0,46.0
native_mb_02min,3,41.370123,59.0,46.0
native_mb_02min,3,42.376947,60.0,46.0
native_mb_02min,3,43.384296000000006,60.0,54.0
native_mb_02min,3,44.391411000000005,59.0,59.0
native_mb_02min,3,45.396448,60.0,43.0
native_mb_02min,3,46.402939,60.0,43.0
native_mb_02min,3,47.414861,60.0,43.0
native_mb_02min,3,48.422046,60.0,43.0
native_mb_02min,3,49.434846,60.0,44.0
native_mb_02min,3,50.445932000000006,60.0,43.0
native_mb_02min,3,51.453086000000006,60.0,44.0
native_mb_02min,3,52.468662,60.0,43.0
native_mb_02min,3,53.479960000000005,59.0,43.0
native_mb_02min,3,54.488524000000005,60.0,44.0
native_mb_02min,3,55.500455,60.0,43.0
native_mb_02min,3,56.507586,60.0,43.0
native_mb_02min,3,57.515272,59.0,44.0
native_mb_02min,3,58.523575,60.0,43.0
native_mb_02min,3,59.53163300000001,60.0,43.0
native_mb_02min,3,60.538719,59.0,44.0
native_mb_02min,3,61.541249,60.0,43.0
native_mb_02min,3,62.54867,60.0,44.0
native_mb_02min,3,63.55299600000001,60.0,53.0
native_mb_02min,3,64.56227700000001,59.0,64.0
native_mb_02min,3,65.573238,60.0,59.0
native_mb_02min,3,66.580151,60.0,65.0
native_mb_02min,3,67.58729600000001,60.0,49.0
native_mb_02min,3,68.595883,59.0,45.0
native_mb_02min,3,69.60451900000001,60.0,44.0
native_mb_02min,3,70.60947,60.0,44.0
native_mb_02min,3,71.616847,59.0,51.0
native_mb_02min,3,72.62607,60.0,47.0
native_mb_02min,3,73.634011,60.0,44.0
native_mb_02min,3,74.638908,60.0,43.0
native_mb_02min,3,75.647665,60.0,45.0
native_mb_02min,3,76.655861,60.0,44.0
native_mb_02min,3,77.667569,59.0,42.0
native_mb_02min,3,78.678122,60.0,42.0
native_mb_02min,3,79.685343,60.0,58.0
native_mb_02min,3,80.691176,59.0,71.0
native_mb_02min,3,81.69539900000001,60.0,54.0
native_mb_02min,3,82.703067,59.0,44.0
native_mb_02min,3,83.7056,60.0,54.0
native_mb_02min,3,84.711117,60.0,55.0
native_mb_02min,3,85.719606,59.0,54.0
native_mb_02min,3,86.727221,60.0,54.0
native_mb_02min,3,87.73693,60.0,49.0
native_mb_02min,3,88.74692900000001,60.0,47.0
native_mb_02min,3,89.755632,60.0,49.0
native_mb_02min,3,90.75968300000001,59.0,54.0
native_mb_02min,3,91.768314,60.0,46.0
native_mb_02min,3,92.777613,60.0,46.0
native_mb_02min,3,93.78639600000001,60.0,45.0
native_mb_02min,3,94.793598,59.0,46.0
native_mb_02min,3,95.801658,60.0,51.0
native_mb_02min,3,96.809076,60.0,47.0
native_mb_02min,3,97.81640700000001,60.0,49.0
native_mb_02min,3,98.82631300000001,60.0,46.0
native_mb_02min,3,99.836567,60.0,49.0
native_mb_02min,3,100.844058,59.0,50.0
native_mb_02min,3,101.85034,59.0,46.0
native_mb_02min,3,102.853497,60.0,48.0
native_mb_02min,3,103.858438,60.0,46.0
native_mb_02min,3,104.865485,60.0,46.0
native_mb_02min,3,105.875591,59.0,48.0
native_mb_02min,3,106.88607400000001,60.0,48.0
native_mb_02min,3,107.890437,60.0,49.0
native_mb_02min,3,108.89887200000001,60.0,44.0
native_mb_02min,3,109.909422,59.0,37.0
native_mb_02min,3,110.91656200000001,60.0,37.0
native_mb_02min,3,111.92144200000001,60.0,37.0
native_mb_02min,3,112.930436,59.0,42.0
native_mb_02min,3,113.936563,60.0,58.0
native_mb_02min,3,114.94352900000001,60.0,44.0
native_mb_02min,3,115.95087500000001,59.0,46.0
native_mb_02min,3,116.95683000000001,60.0,47.0
native_mb_02min,3,117.963468,60.0,47.0
native_mb_02min,3,118.97117,60.0,53.0
native_mb_02min,3,119.980777,59.0,61.0
native_mb_02min,4,0.0,0.0,27.0
native_mb_02min,4,0.000496,50.0,42.0
native_mb_02min,4,1.016103,29.0,5.0
native_mb_02min,4,2.0244660000000003,44.0,39.0
native_mb_02min,4,3.034716,60.0,55.0
native_mb_02min,4,4.045096,60.0,55.0
native_mb_02min,4,5.050637,59.0,56.0
native_mb_02min,4,6.057189,60.0,54.0
native_mb_02min,4,7.060720000000001,60.0,55.0
native_mb_02min,4,8.067353,59.0,55.0
native_mb_02min,4,9.078215,60.0,54.0
native_mb_02min,4,10.085091,60.0,54.0
native_mb_02min,4,11.093074000000001,58.0,53.0
native_mb_02min,4,12.100551000000001,59.0,51.0
native_mb_02min,4,13.106091000000001,60.0,56.0
native_mb_02min,4,14.116285000000001,60.0,67.0
native_mb_02min,4,15.123230000000001,59.0,73.0
native_mb_02min,4,16.1299,60.0,64.0
native_mb_02min,4,17.132740000000002,60.0,62.0
native_mb_02min,4,18.137491,59.0,62.0
native_mb_02min,4,19.146751000000002,60.0,59.0
native_mb_02min,4,20.154353,60.0,58.0
native_mb_02min,4,21.159055000000002,59.0,57.0
native_mb_02min,4,22.168247,60.0,57.0
native_mb_02min,4,23.172215,60.0,58.0
native_mb_02min,4,24.180884000000002,60.0,54.0
native_mb_02min,4,25.190065,59.0,54.0
native_mb_02min,4,26.200176000000003,60.0,63.0
native_mb_02min,4,27.204083,60.0,62.0
native_mb_02min,4,28.213284,60.0,48.0
native_mb_02min,4,29.219859000000003,60.0,47.0
native_mb_02min,4,30.230468000000002,59.0,46.0
native_mb_02min,4,31.240945000000004,60.0,46.0
native_mb_02min,4,32.249781,60.0,46.0
native_mb_02min,4,33.259392000000005,60.0,47.0
native_mb_02min,4,34.269498,60.0,46.0
native_mb_02min,4,35.278321000000005,60.0,46.0
native_mb_02min,4,36.287514,59.0,47.0
native_mb_02min,4,37.297137,60.0,48.0
native_mb_02min,4,38.301874000000005,60.0,47.0
native_mb_02min,4,39.308925,60.0,48.0
native_mb_02min,4,40.316422,60.0,48.0
native_mb_02min,4,41.325444000000005,59.0,49.0
native_mb_02min,4,42.337154000000005,60.0,63.0
native_mb_02min,4,43.348343,60.0,70.0
native_mb_02min,4,44.356122000000006,60.0,59.0
native_mb_02min,4,45.366637000000004,60.0,55.0
native_mb_02min,4,46.376981,60.0,55.0
native_mb_02min,4,47.384693000000006,59.0,54.0
native_mb_02min,4,48.392542000000006,60.0,55.0
native_mb_02min,4,49.406479000000004,60.0,54.0
native_mb_02min,4,50.414034,60.0,55.0
native_mb_02min,4,51.427989000000004,60.0,55.0
native_mb_02min,4,52.441594,60.0,55.0
native_mb_02min,4,53.450416000000004,60.0,54.0
native_mb_02min,4,54.457194,60.0,55.0
native_mb_02min,4,55.46683,59.0,52.0
native_mb_02min,4,56.477016000000006,60.0,53.0
native_mb_02min,4,57.480291,59.0,53.0
native_mb_02min,4,58.483256000000004,60.0,54.0
native_mb_02min,4,59.490219,60.0,54.0
native_mb_02min,4,60.498425000000005,59.0,55.0
native_mb_02min,4,61.503677,60.0,54.0
native_mb_02min,4,62.51097300000001,59.0,53.0
native_mb_02min,4,63.517292000000005,60.0,48.0
native_mb_02min,4,64.52635000000001,60.0,45.0
native_mb_02min,4,65.534417,60.0,46.0
native_mb_02min,4,66.541656,59.0,45.0
native_mb_02min,4,67.551023,60.0,45.0
native_mb_02min,4,68.558614,60.0,46.0
native_mb_02min,4,69.566077,60.0,45.0
native_mb_02min,4,70.574348,60.0,46.0
native_mb_02min,4,71.583827,59.0,46.0
native_mb_02min,4,72.59357200000001,60.0,45.0
native_mb_02min,4,73.60096,60.0,45.0
native_mb_02min,4,74.60447500000001,59.0,45.0
native_mb_02min,4,75.60991100000001,60.0,46.0
native_mb_02min,4,76.61930600000001,59.0,46.0
native_mb_02min,4,77.62182,60.0,45.0
native_mb_02min,4,78.630707,60.0,45.0
native_mb_02min,4,79.636745,59.0,46.0
native_mb_02min,4,80.640888,60.0,46.0
native_mb_02min,4,81.647163,60.0,45.0
native_mb_02min,4,82.653988,59.0,46.0
native_mb_02min,4,83.663334,60.0,46.0
native_mb_02min,4,84.671092,60.0,46.0
native_mb_02min,4,85.67654800000001,60.0,46.0
native_mb_02min,4,86.68415800000001,59.0,46.0
native_mb_02min,4,87.68987200000001,60.0,46.0
native_mb_02min,4,88.697176,60.0,46.0
native_mb_02min,4,89.704311,59.0,46.0
native_mb_02min,4,90.714087,60.0,46.0
native_mb_02min,4,91.717988,59.0,46.0
native_mb_02min,4,92.72163800000001,60.0,47.0
native_mb_02min,4,93.72882100000001,60.0,48.0
native_mb_02min,4,94.73201200000001,59.0,48.0
native_mb_02min,4,95.739524,60.0,69.0
native_mb_02min,4,96.746014,60.0,61.0
native_mb_02min,4,97.751305,59.0,63.0
native_mb_02min,4,98.76185000000001,60.0,60.0
native_mb_02min,4,99.773983,60.0,52.0
native_mb_02min,4,100.785436,59.0,56.0
native_mb_02min,4,101.79397800000001,60.0,53.0
native_mb_02min,4,102.80421600000001,60.0,47.0
native_mb_02min,4,103.81156600000001,60.0,44.0
native_mb_02min,4,104.82235100000001,59.0,59.0
native_mb_02min,4,105.829919,60.0,60.0
native_mb_02min,4,106.838425,60.0,61.0
native_mb_02min,4,107.846078,60.0,59.0
native_mb_02min,4,108.85559900000001,59.0,59.0
native_mb_02min,4,109.85968600000001,60.0,58.0
native_mb_02min,4,110.86847200000001,60.0,59.0
native_mb_02min,4,111.87501,59.0,59.0
native_mb_02min,4,112.88450300000001,60.0,59.0
native_mb_02min,4,113.89274700000001,60.0,58.0
native_mb_02min,4,114.905224,60.0,55.0
native_mb_02min,4,115.912817,60.0,69.0
native_mb_02min,4,116.923895,60.0,77.0
native_mb_02min,4,117.93242000000001,60.0,54.0
native_mb_02min,4,118.938253,60.0,53.0
native_mb_02min,5,0.0,0.0,42.0
native_mb_02min,5,0.0007170000000000001,56.0,37.0
native_mb_02min,5,1.011404,30.0,0.0
native_mb_02min,5,2.022058,45.0,48.0
native_mb_02min,5,3.032109,59.0,55.0
native_mb_02min,5,4.041625000000001,60.0,54.0
native_mb_02min,5,5.052664,60.0,53.0
native_mb_02min,5,6.064157000000001,60.0,37.0
native_mb_02min,5,7.06909,59.0,41.0
native_mb_02min,5,8.075002000000001,60.0,59.0
native_mb_02min,5,9.082633000000001,60.0,57.0
native_mb_02min,5,10.087004,59.0,58.0
native_mb_02min,5,11.092856000000001,60.0,67.0
native_mb_02min,5,12.102823,60.0,62.0
native_mb_02min,5,13.109923,60.0,73.0
native_mb_02min,5,14.119305,59.0,66.0
native_mb_02min,5,15.12555,60.0,64.0
native_mb_02min,5,16.135653,60.0,75.0
native_mb_02min,5,17.142801000000002,60.0,68.0
native_mb_02min,5,18.152150000000002,60.0,65.0
native_mb_02min,5,19.159433,59.0,76.0
native_mb_02min,5,20.169053,60.0,61.0
native_mb_02min,5,21.176977,60.0,46.0
native_mb_02min,5,22.181699000000002,59.0,46.0
native_mb_02min,5,23.18851,60.0,46.0
native_mb_02min,5,24.196588000000002,60.0,46.0
native_mb_02min,5,25.199229000000003,59.0,47.0
native_mb_02min,5,26.2088,60.0,47.0
native_mb_02min,5,27.21254,60.0,49.0
native_mb_02min,5,28.220136,59.0,54.0
native_mb_02min,5,29.229251,60.0,55.0
native_mb_02min,5,30.236176,60.0,55.0
native_mb_02min,5,31.244238000000003,59.0,54.0
native_mb_02min,5,32.249848,60.0,54.0
native_mb_02min,5,33.255285,60.0,55.0
native_mb_02min,5,34.26126,59.0,54.0
native_mb_02min,5,35.269363000000006,60.0,54.0
native_mb_02min,5,36.276655000000005,60.0,53.0
native_mb_02min,5,37.282813000000004,59.0,53.0
native_mb_02min,5,38.291013,60.0,52.0
native_mb_02min,5,39.299921000000005,60.0,52.0
native_mb_02min,5,40.305343,59.0,53.0
native_mb_02min,5,41.31452,60.0,52.0
native_mb_02min,5,42.319315,60.0,52.0
native_mb_02min,5,43.32316,59.0,52.0
native_mb_02min,5,44.329764000000004,60.0,52.0
native_mb_02min,5,45.341946,60.0,52.0
native_mb_02min,5,46.352336,60.0,52.0
native_mb_02min,5,47.358417,60.0,51.0
native_mb_02min,5,48.372335,60.0,52.0
native_mb_02min,5,49.379675000000006,59.0,50.0
native_mb_02min,5,50.387292,60.0,51.0
native_mb_02min,5,51.391316,60.0,50.0
native_mb_02min,5,52.400927,60.0,51.0
native_mb_02min,5,53.412463,59.0,51.0
native_mb_02min,5,54.423972000000006,60.0,50.0
native_mb_02min,5,55.431097,60.0,51.0
native_mb_02min,5,56.442578000000005,60.0,63.0
native_mb_02min,5,57.449758,60.0,59.0
native_mb_02min,5,58.459375,59.0,61.0
native_mb_02min,5,59.468340000000005,60.0,53.0
native_mb_02min,5,60.479837,60.0,53.0
native_mb_02min,5,61.488041,60.0,52.0
native_mb_02min,5,62.498923000000005,60.0,52.0
native_mb_02min,5,63.50641400000001,59.0,53.0
native_mb_02min,5,64.51284700000001,60.0,53.0
native_mb_02min,5,65.520166,60.0,52.0
native_mb_02min,5,66.525344,59.0,53.0
native_mb_02min,5,67.53326200000001,60.0,52.0
native_mb_02min,5,68.540673,60.0,53.0
native_mb_02min,5,69.545665,59.0,52.0
native_mb_02min,5,70.55105900000001,60.0,53.0
native_mb_02min,5,71.557754,60.0,53.0
native_mb_02min,5,72.566619,59.0,53.0
native_mb_02min,5,73.572811,60.0,52.0
native_mb_02min,5,74.578354,60.0,52.0
native_mb_02min,5,75.58676,60.0,54.0
native_mb_02min,5,76.598561,59.0,54.0
native_mb_02min,5,77.60966300000001,60.0,53.0
native_mb_02min,5,78.616077,60.0,66.0
native_mb_02min,5,79.62458000000001,60.0,71.0
native_mb_02min,5,80.631265,59.0,61.0
native_mb_02min,5,81.641699,60.0,58.0
native_mb_02min,5,82.650017,60.0,59.0
native_mb_02min,5,83.65764700000001,60.0,58.0
native_mb_02min,5,84.66311200000001,59.0,60.0
native_mb_02min,5,85.671334,60.0,59.0
native_mb_02min,5,86.68127700000001,60.0,60.0
native_mb_02min,5,87.693122,60.0,60.0
native_mb_02min,5,88.700657,59.0,62.0
native_mb_02min,5,89.71191200000001,60.0,60.0
native_mb_02min,5,90.719769,60.0,60.0
native_mb_02min,5,91.72897300000001,60.0,61.0
native_mb_02min,5,92.736731,60.0,60.0
native_mb_02min,5,93.743448,59.0,61.0
native_mb_02min,5,94.75449,60.0,61.0
