trace,run,timestamp_s,memory_anonymous_mb
native_mb_02min,2,109.50775566600001,84.8125
native_mb_02min,2,110.5913045,84.8125
native_mb_02min,2,111.59574025,84.8125
native_mb_02min,2,112.62106329100001,84.828125
native_mb_02min,2,113.63626175,84.828125
native_mb_02min,2,114.652743333,84.828125
native_mb_02min,2,115.65458375,84.8125
native_mb_02min,2,116.716307708,84.828125
native_mb_02min,2,117.778859791,84.828125
native_mb_02min,2,118.80950379100001,84.828125
native_mb_02min,2,119.87102637500001,84.828125
native_mb_02min,2,120.946994125,84.828125
native_mb_02min,3,0.110474625,0.015625
native_mb_02min,3,1.1301717500000001,43.8125
native_mb_02min,3,2.153428958,53.84375
native_mb_02min,3,3.1179235000000003,85.859375
native_mb_02min,3,4.174462708,85.484375
native_mb_02min,3,5.182140583000001,87.6875
native_mb_02min,3,6.241477833,87.390625
native_mb_02min,3,7.278313166,87.328125
native_mb_02min,3,8.278327708,87.390625
native_mb_02min,3,9.338709625,87.40625
native_mb_02min,3,10.375026875000001,87.296875
native_mb_02min,3,11.435290166000001,87.3125
native_mb_02min,3,12.48025275,87.3125
native_mb_02min,3,13.541540625000001,87.34375
native_mb_02min,3,14.564443875,87.34375
native_mb_02min,3,15.583186708000001,87.328125
native_mb_02min,3,16.593276791,87.34375
native_mb_02min,3,17.601790208,87.34375
native_mb_02min,3,18.619857708,87.34375
native_mb_02min,3,19.682235916,87.28125
native_mb_02min,3,20.747332958,87.296875
native_mb_02min,3,21.773331875,87.296875
native_mb_02min,3,22.776250583000003,87.296875
native_mb_02min,3,23.843239125,87.296875
native_mb_02min,3,24.880345458,87.28125
native_mb_02min,3,25.943488458,87.296875
native_mb_02min,3,26.995471875000003,87.296875
native_mb_02min,3,28.067797541,87.296875
native_mb_02min,3,29.074883833,90.40625
native_mb_02min,3,30.089555333000003,90.328125
native_mb_02min,3,31.112271416000002,90.328125
native_mb_02min,3,32.113191291,90.34375
native_mb_02min,3,33.104690041000005,90.34375
native_mb_02min,3,34.106597666,90.34375
native_mb_02min,3,35.110660458000005,90.328125
native_mb_02min,3,36.118540291,90.328125
native_mb_02min,3,37.133950458,90.328125
native_mb_02min,3,38.156163750000005,90.28125
native_mb_02min,3,39.188676541,90.265625
native_mb_02min,3,40.247982416,90.28125
native_mb_02min,3,41.289273416,90.28125
native_mb_02min,3,42.291579333,90.265625
native_mb_02min,3,43.351276833,90.28125
native_mb_02min,3,44.375548958,90.28125
native_mb_02min,3,45.443009958000005,90.265625
native_mb_02min,3,46.498909375000004,90.25
native_mb_02min,3,47.577357583,90.21875
native_mb_02min,3,48.593961500000006,90.203125
native_mb_02min,3,49.590312833000006,90.21875
native_mb_02min,3,50.609739125000004,90.21875
native_mb_02min,3,51.610485583000006,90.203125
native_mb_02min,3,52.60804875,90.21875
native_mb_02min,3,53.636428,90.203125
native_mb_02min,3,54.687196833,90.28125
native_mb_02min,3,55.733673916,90.28125
native_mb_02min,3,56.773125791000005,90.28125
native_mb_02min,3,57.791706041000005,90.28125
native_mb_02min,3,58.851454958000005,90.296875
native_mb_02min,3,59.88797391600001,90.296875
native_mb_02min,3,60.946587125,90.296875
native_mb_02min,3,61.993528958000006,90.296875
native_mb_02min,3,63.013840375,90.296875
native_mb_02min,3,64.051360458,90.28125
native_mb_02min,3,65.109150166,90.296875
native_mb_02min,3,66.140658083,90.3125
native_mb_02min,3,67.154401875,90.3125
native_mb_02min,3,68.140668708,90.3125
native_mb_02min,3,69.155264458,90.296875
native_mb_02min,3,70.140878333,90.3125
native_mb_02min,3,71.18722525,90.296875
native_mb_02min,3,72.215586375,90.296875
native_mb_02min,3,73.245299,90.296875
native_mb_02min,3,74.325010125,90.296875
native_mb_02min,3,75.3019285,90.296875
native_mb_02min,3,76.378920166,90.3125
native_mb_02min,3,77.38706704100001,90.296875
native_mb_02min,3,78.408426958,90.328125
native_mb_02min,3,79.48163804100001,90.328125
native_mb_02min,3,80.489341916,90.3125
native_mb_02min,3,81.58511762500001,90.515625
native_mb_02min,3,82.605486083,90.34375
native_mb_02min,3,83.626184083,90.28125
native_mb_02min,3,84.62576975,90.28125
native_mb_02min,3,85.636165875,90.25
native_mb_02min,3,86.715908,90.234375
native_mb_02min,3,87.761073083,90.21875
native_mb_02min,3,88.80570270800001,90.234375
native_mb_02min,3,89.82833120800001,90.21875
native_mb_02min,3,90.917432625,90.21875
native_mb_02min,3,91.983535333,90.21875
native_mb_02min,3,93.02482525,90.21875
native_mb_02min,3,94.074821208,90.21875
native_mb_02min,3,95.12147337500001,90.21875
native_mb_02min,3,96.113362166,90.234375
native_mb_02min,3,97.14350041600001,90.234375
native_mb_02min,3,98.15160858300001,90.234375
native_mb_02min,3,99.142065333,90.21875
native_mb_02min,3,100.21083016600001,90.234375
native_mb_02min,3,101.25174291600001,90.296875
native_mb_02min,3,102.308448916,90.296875
native_mb_02min,3,103.36948758300001,90.296875
native_mb_02min,3,104.38080641600001,90.3125
native_mb_02min,3,105.403363416,90.328125
native_mb_02min,3,106.40576391600001,90.328125
native_mb_02min,3,107.47717445800001,90.3125
native_mb_02min,3,108.49241691600001,90.328125
native_mb_02min,3,109.57583687500001,90.375
native_mb_02min,3,110.609772625,90.3125
native_mb_02min,3,111.608796041,90.34375
native_mb_02min,3,112.613346,90.28125
native_mb_02min,3,113.62806191600001,90.234375
native_mb_02min,3,114.66431220800001,90.265625
native_mb_02min,3,115.69654354100001,90.234375
native_mb_02min,3,116.73970200000001,90.234375
native_mb_02min,3,117.77456400000001,90.21875
native_mb_02min,3,118.82011137500001,90.234375
native_mb_02min,3,119.85882508300001,90.234375
native_mb_02min,3,120.94037650000001,90.328125
native_mb_02min,4,0.146885375,0.015625
native_mb_02min,4,1.1251398750000001,41.5625
native_mb_02min,4,2.111898541,53.75
native_mb_02min,4,3.1059347500000003,78.734375
native_mb_02min,4,4.1361570830000005,78.296875
native_mb_02min,4,5.171803166,78.359375
native_mb_02min,4,6.235613958,78.25
native_mb_02min,4,7.269211833000001,78.25
native_mb_02min,4,8.332831875,77.875
native_mb_02min,4,9.368748958000001,77.90625
native_mb_02min,4,10.435627875,77.921875
native_mb_02min,4,11.467228708,84.5
native_mb_02min,4,12.537720666,84.234375
native_mb_02min,4,13.570846666000001,84.546875
native_mb_02min,4,14.571451708000001,84.390625
native_mb_02min,4,15.613772833,84.390625
native_mb_02min,4,16.609340041,84.375
native_mb_02min,4,17.675087375,84.40625
native_mb_02min,4,18.730750958,84.421875
native_mb_02min,4,19.774183666000003,84.421875
native_mb_02min,4,20.825669458,84.453125
native_mb_02min,4,21.892582666000003,84.46875
native_mb_02min,4,22.946791291,84.46875
native_mb_02min,4,23.979695916,84.46875
native_mb_02min,4,25.053720125,84.453125
native_mb_02min,4,26.092369833000003,84.46875
native_mb_02min,4,27.123474166,84.46875
native_mb_02min,4,28.122507375,84.453125
native_mb_02min,4,29.175175250000002,84.46875
native_mb_02min,4,30.240021041000002,84.46875
native_mb_02min,4,31.263468625,84.453125
native_mb_02min,4,32.276507541,84.46875
native_mb_02min,4,33.340271166,84.46875
native_mb_02min,4,34.373051875,84.453125
native_mb_02min,4,35.432059958,84.46875
native_mb_02min,4,36.474064250000005,84.46875
native_mb_02min,4,37.542349083000005,84.421875
native_mb_02min,4,38.561160125,84.40625
native_mb_02min,4,39.569234208000005,84.40625
native_mb_02min,4,40.619174625,84.421875
native_mb_02min,4,41.613406541,84.40625
native_mb_02min,4,42.6427465,84.421875
native_mb_02min,4,43.675000625,84.421875
native_mb_02min,4,44.741340708,84.421875
native_mb_02min,4,45.774349666000006,84.421875
native_mb_02min,4,46.778976833,84.421875
native_mb_02min,4,47.843648833,84.421875
native_mb_02min,4,48.87454925,84.421875
native_mb_02min,4,49.940513333000006,84.40625
native_mb_02min,4,50.970463791,84.421875
native_mb_02min,4,51.975674416000004,84.421875
native_mb_02min,4,53.039199,84.40625
native_mb_02min,4,54.074232458000004,84.40625
native_mb_02min,4,55.064331666,84.40625
native_mb_02min,4,56.070543333,84.40625
native_mb_02min,4,57.115775666000005,84.375
native_mb_02min,4,58.121008916,84.359375
native_mb_02min,4,59.160157500000004,84.359375
native_mb_02min,4,60.169318166000004,84.34375
native_mb_02min,4,61.176434541000006,84.328125
native_mb_02min,4,62.239951958000006,84.328125
native_mb_02min,4,63.282578666000006,84.328125
native_mb_02min,4,64.3486455,84.34375
native_mb_02min,4,65.372373458,84.328125
native_mb_02min,4,66.444094791,84.328125
native_mb_02min,4,67.482081375,84.328125
native_mb_02min,4,68.552592708,84.34375
native_mb_02min,4,69.57436258300001,84.328125
native_mb_02min,4,70.63343995800001,84.34375
native_mb_02min,4,71.688174208,84.328125
native_mb_02min,4,72.742264875,84.34375
native_mb_02min,4,73.78874066600001,84.34375
native_mb_02min,4,74.848861541,84.328125
native_mb_02min,4,75.88782091600001,84.34375
native_mb_02min,4,76.892937958,84.34375
native_mb_02min,4,77.88745991600001,84.34375
native_mb_02min,4,78.95820666600001,84.34375
native_mb_02min,4,79.988134916,84.34375
native_mb_02min,4,80.990779333,84.328125
native_mb_02min,4,82.064914333,84.34375
native_mb_02min,4,83.100904208,84.328125
native_mb_02min,4,84.119087291,84.34375
native_mb_02min,4,85.13237375,84.34375
native_mb_02min,4,86.19304662500001,84.328125
native_mb_02min,4,87.260580583,84.34375
native_mb_02min,4,88.320100333,84.328125
native_mb_02min,4,89.388449041,84.328125
native_mb_02min,4,90.39287725000001,84.328125
native_mb_02min,4,91.462008416,84.34375
native_mb_02min,4,92.48097220800001,84.328125
native_mb_02min,4,93.561666583,84.34375
native_mb_02min,4,94.58977408300001,84.34375
native_mb_02min,4,95.60962412500001,84.328125
native_mb_02min,4,96.662544458,84.375
native_mb_02min,4,97.71121595800001,84.375
native_mb_02min,4,98.76182320800001,84.46875
native_mb_02min,4,99.822519791,84.453125
native_mb_02min,4,100.824576041,84.46875
native_mb_02min,4,101.86371150000001,84.453125
native_mb_02min,4,102.917581541,84.453125
native_mb_02min,4,103.973749041,84.453125
native_mb_02min,4,104.984044416,84.453125
native_mb_02min,4,106.07620541600001,84.453125
native_mb_02min,4,107.092789666,84.453125
native_mb_02min,4,108.10702191600001,84.453125
native_mb_02min,4,109.12549112500001,84.46875
native_mb_02min,4,110.143795791,84.46875
native_mb_02min,4,111.143772208,84.46875
native_mb_02min,4,112.1766855,84.46875
native_mb_02min,4,113.22957695800001,84.46875
native_mb_02min,4,114.23974562500001,84.453125
native_mb_02min,4,115.31138991600001,84.484375
native_mb_02min,4,116.311036958,84.484375
native_mb_02min,4,117.35877091600001,84.46875
native_mb_02min,4,118.42058100000001,84.46875
native_mb_02min,4,119.38580654100001,84.609375
native_mb_02min,4,120.39482062500001,84.421875
native_mb_02min,5,0.13633125000000001,0.015625
native_mb_02min,5,1.1294579580000002,41.34375
native_mb_02min,5,2.110354666,53.671875
native_mb_02min,5,3.117732875,74.203125
native_mb_02min,5,4.191894625000001,73.734375
native_mb_02min,5,5.2393315000000005,74.03125
native_mb_02min,5,6.275686791,73.703125
native_mb_02min,5,7.322921916,74.546875
native_mb_02min,5,8.373710583000001,74.40625
native_mb_02min,5,9.376735666,74.5625
native_mb_02min,5,10.443517666,74.578125
native_mb_02min,5,11.483478333,74.40625
native_mb_02min,5,12.535165875,74.359375
native_mb_02min,5,13.579515916,74.390625
native_mb_02min,5,14.575359875,74.390625
native_mb_02min,5,15.608675625000002,74.328125
native_mb_02min,5,16.608909791000002,74.3125
native_mb_02min,5,17.633631083,74.34375
native_mb_02min,5,18.617401458,74.34375
native_mb_02min,5,19.672351375,74.296875
native_mb_02min,5,20.682320333,74.3125
native_mb_02min,5,21.672503333,74.3125
native_mb_02min,5,22.673623875,74.3125
native_mb_02min,5,23.740229125000003,74.3125
native_mb_02min,5,24.779200083000003,74.28125
native_mb_02min,5,25.845222083000003,74.28125
native_mb_02min,5,26.887889333,74.28125
native_mb_02min,5,27.957438458000002,74.28125
native_mb_02min,5,28.989520958000004,74.28125
native_mb_02min,5,30.045809875000003,74.28125
native_mb_02min,5,31.085009875,74.25
native_mb_02min,5,32.086436875000004,74.25
native_mb_02min,5,33.118300041000005,74.234375
native_mb_02min,5,34.115083000000006,74.25
native_mb_02min,5,35.113129875000006,74.25
native_mb_02min,5,36.12781075,74.234375
native_mb_02min,5,37.197902125,74.25
native_mb_02min,5,38.190679416,74.234375
native_mb_02min,5,39.253173208,74.25
native_mb_02min,5,40.293311916,74.234375
native_mb_02min,5,41.304616791,74.25
native_mb_02min,5,42.3619465,74.25
native_mb_02min,5,43.397852958,74.21875
native_mb_02min,5,44.445093750000005,74.21875
native_mb_02min,5,45.510961541,74.203125
native_mb_02min,5,46.572854375000006,74.21875
native_mb_02min,5,47.603907666000005,74.21875
native_mb_02min,5,48.618083916,74.28125
native_mb_02min,5,49.619786541,74.28125
native_mb_02min,5,50.637026208,74.28125
native_mb_02min,5,51.626719166,74.296875
